_ano_pasta,_doc_path,_filename,atendimentos.altas_hospitalares,atendimentos.atendimentos_emergencia,atendimentos.cirurgias_eletivas,atendimentos.cirurgias_total,atendimentos.cirurgias_urgencia,atendimentos.consultas_ambulatoriais,atendimentos.exames_total,atendimentos.internacoes,atendimentos.internacoes_uti,atendimentos.obitos,hospital,indicadores_qualidade_hospitalar.satisfacao_paciente,indicadores_qualidade_hospitalar.taxa_infeccao_hospitalar,indicadores_qualidade_hospitalar.taxa_mortalidade_geral,indicadores_qualidade_hospitalar.taxa_mortalidade_uti,indicadores_qualidade_hospitalar.taxa_reinternacao_30d,indicadores_sus.aih_processadas,indicadores_sus.atendimentos_sia_sus,indicadores_sus.procedimentos_sigtap,leitos.leitos_uti,leitos.media_permanencia_dias,leitos.taxa_ocupacao_perc,leitos.total_leitos,observacoes,oss_gestora,periodo.ano,periodo.mes,periodo.tipo_periodo,periodo.trimestre,producao_por_especialidade_count,producao_vs_meta_count
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\34_Relatorio_Producao\1723726076075-HEANA__Relatrio_Gerencial_de_Produo_Completo.pdf,1723726076075-HEANA__Relatrio_Gerencial_de_Produo_Completo,784,2853,145,145,-1,1466,46711,784,-1,-1,HEANA,-1,-1,-1,-1,0.51,-1,-1,-1,-1,6.64,99.5,5235,"Relatório referente ao 5º Termo Aditivo ao Contrato de Gestão nº 66/2019, Referência Ano 4 – Julho/2024. Total de leitos operacionais-dia no período: 5.235 (usado como proxy para total de leitos). SADT Interno total: 46.711 procedimentos. Glosas no SIH: Em Apuração. Taxa de Readmissão em UTI baseada em 1 retorno em até 48h / 116 saídas da UTI. Número total de internações hospitalares: 783 (conforme indicador 4). Indicador 9 (TMAT 2º ano) não reportado com valores. Serviço de Atenção Domiciliar: 101 pacientes assistidos (meta 120). Assinado por João Pedro dos Santos Pereira, Diretor Executivo FUNEV, em 09/08/2024.",FUNEV,2024,7,mensal,,11,26
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\34_Relatorio_Producao\1724328121939-heana__relatorio_gerencial_de_producao_-_junho202.pdf,1724328121939-heana__relatorio_gerencial_de_producao_-_junho202,694,2482,130,130,-1,1843,43270,694,-1,-1,HEANA,-1,-1,-1,-1,0.27,-1,-1,-1,-1,7.19,99.3,-1,"Relatório Gerencial de Produção referente ao 5º Termo Aditivo ao Contrato de Gestão nº 66/2019, Ano 4 - Junho/2024. Saídas hospitalares totais: 694. Pacientes-dia: 4.992. Leitos operacionais-dia: 5.027. Total internações hospitalares (incluindo UTI): 719. Saídas UTI por alta: 140. SADT Interno total: 43.270 (sem meta definida). SADT Externo disponibilizados: 1.011 vs meta 425. Indicador 6 (Glosas SIH-DATASUS) em apuração. Indicador 9 (TMAT segundo ano) sem dados informados. Anestesiologia - Consulta Pré-Anestésica realizada: 151 (sem meta definida). Atendimento Urgência/Emergência: meta = atender 100% da demanda.",FUNEV,2024,6,mensal,,10,26
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\34_Relatorio_Producao\1726057525552-6_Relatorio_de_produção.pdf,1726057525552-6_Relatorio_de_produção,814,2782,143,143,-1,1941,46387,814,-1,-1,HEANA,-1,-1,-1,-1,1.0,896,-1,-1,-1,6.49,99.56,-1,"Relatório referente ao 5º Termo Aditivo ao Contrato de Gestão nº 66/2019, Referência Ano 4 - Agosto/2024. Total de leitos operacionais-dia no período: 5.312; Total de pacientes-dia: 5.289. SADT Interno total: 46.387 exames (incluindo Análises Clínicas: 38.011, Radiografia: 4.239, Tomografia: 2.531, Hemodiálise: 219 sessões, entre outros). Percentual de Glosas no SIH-DATASUS referente à competência 07/2024: 896 laudos apresentados, 01 reprovado, resultado 0,11% (meta <7%). Indicador 6 (Glosas agosto/2024) consta como Em Apuração. Índice de Intervalo de Substituição: 0,68 horas. 200 saídas da UTI por alta registradas.",FUNEV,2024,8,mensal,,11,27
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\34_Relatorio_Producao\1728907583222-Relatrio_Gerencial_de_Produção_-_Setembro2024.pdf,1728907583222-Relatrio_Gerencial_de_Produção_-_Setembro2024,769,2553,139,139,-1,1542,44242,769,-1,-1,HEANA,-1,-1,-1,-1,0.25,-1,-1,-1,-1,6.7,99.4,173,"Relatório referente ao 5º Termo Aditivo ao Contrato de Gestão nº 66/2019, Referência Ano 4 - Setembro/2024. Total de leitos operacionais-dia: 5.190 (173 leitos x 30 dias). Total de pacientes-dia: 5.159. Total de saídas no período: 769. Número total de internações hospitalares: 779. Saídas da UTI por alta: 153. SADT Interno total: 44.242 procedimentos (inclui hemoterapia 402, análises clínicas 36.432, anatomia patológica 90, ecocardiograma 67, ecodoppler 67, ecodoppler transcraniano 7, eletrocardiograma 481, hemodiálise 191 sessões, radiografia 3.968, tomografia 2.415, ultrassonografia 122). Indicador 6 (Glosas SIH-DATASUS) em apuração. Indicador 9 (TMAT 2º ano) sem dados reportados. Anestesiologia (Consulta Pré-Anestésica): 125 consultas realizadas (sem meta definida). Relatório assinado por João Pedro dos Santos Pereira, Diretor Executivo FUNEV, em 10/10/2024.",FUNEV,2024,9,mensal,,16,26
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\34_Relatorio_Producao\1731608956509-HEANA__Relatório_Gerencial_de_Produção_-_Outubro2024..pdf,1731608956509-HEANA__Relatório_Gerencial_de_Produção_-_Outubro2024.,767,2359,147,147,-1,1474,44667,779,-1,-1,HEANA,-1,-1,-1,-1,0.38,-1,-1,-1,-1,6.67,99.59,-1,"Relatório referente ao 5º Termo Aditivo ao Contrato de Gestão nº 66/2019, Referência Ano 4 – Outubro/2024. SADT Interno total: 44.667 procedimentos (inclui Análises Clínicas 36.564, Anatomia Patológica 89, Ecocardiograma 79, Ecodoppler 64, Ecodoppler Transcraniano 11, Eletrocardiograma 532, Hemodiálise 190 sessões, Radiografia 4.039, Tomografia 2.572, Ultrassonografia 126). Atendimento de Urgência e Emergência: Demanda Espontânea 1.895, Regulados 464, Total 2.359. Percentual de Ocorrência de Glosas no SIH-DATASUS: Em Apuração. Total de internações hospitalares (indicador 4): 784. Número de saídas da UTI por alta: 209. Número de consultas ofertadas: 2.677; Número de consultas propostas nas metas: 1.200. Cirurgias eletivas suspensas: 01; Cirurgias com TMAT expirado: 31 de 175 encaminhadas.",FUNEV,2024,10,mensal,,11,25
2024,C:\OSS-Goias\documentos\FUNEV\HEANA\2024\34_Relatorio_Producao\1734004298799-11_Relatório_Gerencial_de_Produção.pdf,1734004298799-11_Relatório_Gerencial_de_Produção,787,2236,129,129,-1,1468,45484,787,-1,-1,HEANA,-1,-1,-1,-1,0.25,-1,-1,-1,-1,6.63,99.69,-1,"Relatório referente ao 5º Termo Aditivo ao Contrato de Gestão nº 66/2019, Referência Ano 4 – Novembro/2024. SADT Interno total: 45.484 procedimentos (sem meta definida para a maioria dos itens). Número total de internações hospitalares para cálculo da taxa de readmissão: 779. Saídas UTI por alta: 182. Glosa SIH em apuração. Cirurgias eletivas suspensas: 10. Cirurgias com TMAT expirado (1º ano): 47 de 171 encaminhadas. Consultas ofertadas: 2.100; propostas na meta: 1.200. Exames de imagem entregues em até 10 dias: 265 de 267. DAEI digitadas/investigadas oportunamente: 54/54. Documento assinado digitalmente pelo Diretor Executivo FUNEV em 10/12/2024.",FUNEV,2024,11,mensal,,10,40
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024 – 1° Trimestre – Ata de Reunião.pdf,2024 – 1° Trimestre – Ata de Reunião,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento trata-se de Ata de Reunião Ordinária do Conselho de Administração do IGH realizada em 30/04/2024, com aprovação por unanimidade do relatório gerencial e financeiro referente ao primeiro trimestre de 2024. Não contém dados quantitativos de produção hospitalar, apenas registro formal da reunião e certidão de registro cartorial (protocolo 59735, registro 46208, Salvador/BA, 31/05/2024).",IGH,2024,,trimestral,1,0,0
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.01 HEAPA Relatório Gerencial de Produção-Assinado.pdf,2024.01 HEAPA Relatório Gerencial de Produção-Assinado,-1,1683,136,514,378,1511,19563,582,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. SADT Interno realizado: Análises Clínicas 15.448, Radiografia 2.295, Tomografia 1.462, Ultrassonografia/Doppler 53, Eletrocardiograma 228, total média 19.563. SADT Externo total realizado 331. O relatório gerencial será aprovado pelo Conselho de Administração no próximo trimestre conforme Estatuto Social. Gestão pelo IGH via 9º Termo Aditivo ao Contrato de Gestão 096/2016-SES/GO, vigência até 22/09/2023.",IGH,2024,1,mensal,,2,15
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.01 HEAPA Relatório Gerencial de Produção.xlsx,2024.01 HEAPA Relatório Gerencial de Produção,-1,-1,-1,582,-1,1511,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos por tipo: Enfermaria Cirúrgica=47, Enfermaria Clínica=24, Observação=14, UTI Adulto=10, Leito Dia=7, SRPA=5, Total=102. Exames realizados: Eletrocardiograma=228, Ultrassonografia/Doppler=53, Tomografia=1462, Radiografia=2295, Análises Clínicas=15448. Realizado total exames contratados=331 (linha adicional). O relatório será aprovado pelo Conselho de Administração no próximo trimestre conforme Estatuto Social.",IGH,2024,1,mensal,,2,15
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.02 HEAPA Relatório Gerencial de Produção-Assinado.pdf,2024.02 HEAPA Relatório Gerencial de Produção-Assinado,574,1627,158,499,341,1650,17750,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14, UTI Adulto 10, Leito Dia 7, SRPA 5, Total 102. SADT Interno realizado: Eletrocardiograma 206, Ultrassonografia/Doppler 111, Tomografia 1.391, Radiografia 2.379, Análises Clínicas 13.619, média total 17.750. SADT Externo realizado média 421. O Relatório Gerencial de Produção referente ao mês será aprovado pelo Conselho de Administração no próximo trimestre conforme o Estatuto Social. Gestão realizada pelo IGH por meio do 9º Termo Aditivo ao Contrato de Gestão 096/2016 - SES/GO.",IGH,2024,2,mensal,,2,15
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.02 HEAPA Relatório Gerencial de Produção.xlsx,2024.02 HEAPA Relatório Gerencial de Produção,-1,-1,-1,574,-1,1650,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos por tipo: Enfermaria Cirúrgica 47, Enfermaria Clínica 24, Observação 14, UTI Adulto 10, Leito Dia 7, Total 102, SRPA 5. Exames realizados: Eletrocardiograma 206, Ultrassonografia/Doppler 111, Tomografia 1391, Radiografia 2379, Análises Clínicas 13619. Meta de Tomografia c/ e sem contraste: 160 (realizado não informado). Meta Raio x simples: 40 (realizado não informado). O Relatório Gerencial de Produção referente ao mês será aprovado pelo Conselho de Administração no próximo trimestre conforme o Estatuto Social.",IGH,2024,2,mensal,,2,13
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.03 HEAPA Relatório Gerencial de Produção.pdf,2024.03 HEAPA Relatório Gerencial de Produção,640,1725,167,567,400,1650,17674,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7 leitos, SRPA 5, Total 102. SADT Interno: Eletrocardiograma 142, Ultrassonografia/Doppler 120, Tomografia 1.499, Radiografia 2.500, Análises Clínicas 13.380, total médio 17.674. SADT Externo total realizado 435, meta 430. O Relatório Gerencial de Produção referente ao mês será aprovado pelo Conselho de Administração no próximo trimestre conforme o Estatuto Social.",IGH,2024,3,mensal,,2,15
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.04 HEAPA Relatório Gerencial de Produção.xlsx,2024.04 HEAPA Relatório Gerencial de Produção,-1,-1,-1,658,-1,1571,-1,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Leitos: Enfermaria Cirúrgica=47, Enfermaria Clínica=24, Observação=14, UTI Adulto=10, Leito Dia=7, SRPA=5, Total=102. Exames realizados: Eletrocardiograma=128, Ultrassonografia/Doppler=147, Tomografia=1867, Radiografia=2700, Análises Clínicas=12974. Meta de Tomografia c/ e sem contraste=160 (realizado não informado). O Relatório Gerencial de Produção referente ao mês será aprovado pelo Conselho de Administração no próximo trimestre conforme o Estatuto Social.",IGH,2024,4,mensal,,2,13
2024,C:\OSS-Goias\documentos\IGH\HEAPA\2024\34_Relatorio_Producao\2024.05 HEAPA Relatório Gerencial de Produção.pdf,2024.05 HEAPA Relatório Gerencial de Produção,495,1655,42,-1,-1,1182,18097,-1,-1,-1,HEAPA,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,102,"Período de referência: 01/05 a 28/05/2024. SADT Interno total: 18.097 serviços (Análises Clínicas: 13.855, Radiografia: 2.280, Tomografia: 1.609, Ultrassonografia/Doppler: 177, Eletrocardiograma: 176). Estrutura física: Enfermaria Cirúrgica 47 leitos, Enfermaria Clínica 24 leitos, Observação 14 leitos, UTI Adulto 10 leitos, Leito Dia 7 leitos, SRPA 5 leitos, Total 102. O relatório será aprovado pelo Conselho de Administração no próximo trimestre conforme Estatuto Social.",IGH,2024,5,mensal,,2,15
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\34_Relatorio_Producao\Ata de Reunião - Aprovação pelo Conselho de Administração - Consolidado 2024.pdf,Ata de Reunião - Aprovação pelo Conselho de Administração - Consolidado 2024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HUGOL,87.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento é a Ata da Reunião Ordinária do Conselho de Administração da AGIR realizada em 31/03/2025, que aprovou a prestação de contas consolidada de 2024 das unidades CRER, HDS, HUGOL, HECAD e CHS. Para o HUGOL, o período de referência é 01/11/24 a 31/01/25. As linhas de contratação Saídas Hospitalares, Atendimento Ambulatorial, Procedimentos Hemodinâmica, Procedimentos Programados (Ambulatório), SAD e SADT Externo foram avaliadas. Cirurgias Programadas atingiram 81,66% e SADT Externo 60,87% (migração para sistema GERCON). Hemoterapia - Bolsas de Sangue Total Coletadas atingiu 85,09%. Todos os Indicadores de Desempenho atingiram as metas (acima de 90%, nota global 10). Pesquisa de Satisfação do Usuário NPS: resultado global de 87,27% (Zona de Excelência). Foram também aprovados orçamentos, relatórios de auditoria externa independente do exercício de 2024, e diversas propostas de novas filiais (Centro TEIA São Paulo, Clínica TEIA Manaus, CHRD-Dourados, Policlínica AGIR, Policlínica Estadual Brasil Bruno de Bastos Neto).",AGIR,2024,,outro,,0,6
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\34_Relatorio_Producao\Ata-de-Aprovacao-do-CONAD-2023.pdf,Ata-de-Aprovacao-do-CONAD-2023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HDT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento trata-se de Ata de Reunião Ordinária do Conselho de Administração do ISG realizada em 19/04/2024, referente à aprovação das demonstrações contábeis e relatórios de atividades do ano de 2023 do HDT (Hospital de Doenças Tropicais Dr. Anuar Auad) e do CEAP-SOL (Centro Estadual de Atenção Prolongada e Casa de Apoio Condomínio Solidariedade). O documento não contém indicadores quantitativos de produção hospitalar, metas ou dados assistenciais. A contabilidade foi realizada pela empresa Quality Associados e a auditoria externa independente pela Work 7, que concluiu pela regularidade das demonstrações contábeis. Todos os itens foram aprovados por unanimidade pelos Conselheiros.",ISG,2023,,anual,,0,0
2024,C:\OSS-Goias\documentos\AGIR\HUGOL\2024\34_Relatorio_Producao\Atas de Reuniões_1º Ata de reunião Ord. Cons. Adm. 2024_18-03-24.pdf,Atas de Reuniões_1º Ata de reunião Ord. Cons. Adm. 2024_18-03-24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HUGOL,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Documento é a Ata de Reunião Ordinária do Conselho de Administração da AGIR realizada em 18/03/2024. Os dados de produção do HUGOL referem-se ao período de 01/11/2023 a 31/01/2024, apresentados como parte da prestação de contas. O documento menciona percentuais de atingimento de metas por linha de contratação, mas não apresenta valores absolutos realizados ou metas em números. Todos os Indicadores de Desempenho do HUGOL alcançaram percentual de execução acima de 90% e nota global 10. O contrato de referência é o 10° Termo Aditivo do Contrato de Gestão n° 003/14. SADT Externo apenas CPRE não atingiu a meta.",AGIR,2024,,outro,,8,15
2024,C:\OSS-Goias\documentos\ISG\HDT\2024\34_Relatorio_Producao\Declaracao.pdf,Declaracao,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HDT,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Este documento é uma Declaração (não um relatório de produção com dados quantitativos). Informa que a ata de aprovação do Conselho de Administração do ISG referente ao relatório anual consolidado do exercício de 2023 será publicada após o fechamento do Balanço Patrimonial. Assinado em 06 de março de 2024 pelo Diretor Executivo HDT Antônio Jorge de A. Maciel, Diretora Técnica HDT Dra. Karine Borges de Medeiros, Diretora Técnica Operacional ISG Dra. Thayse Barreto e Diretor Financeiro ISG Ernesto Stangueti.",ISG,2023,,anual,,0,0
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\34_Relatorio_Producao\G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-2023.xlsx,G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-2023,385,6080,203,203,-1,2609,17416,385,-1,14,HETRIN,94.95,-1,-1,-1,1.68,459,-1,-1,-1,4.59,87.01,54,"Documento referente ao Hospital Estadual de Trindade Walda Ferreira dos Santos (HETRIN), 4º TA ao Contrato de Gestão 037/2019. O período de referência principal analisado é outubro de 2023 (dados do mês completo). A taxa de ocupação para outubro de 2023 foi 87.01% (meta ≥85%). A média de permanência hospitalar foi 4.59 dias (meta ≤5 dias). Total de saídas da UTI em outubro de 2023: 43 (incluindo 14 óbitos, 2 transferências externas, 27 transferências internas). SADT Interno total outubro 2023: 17.416. Exames de imagem realizados: 3.059 (outubro 2023 mensal). Classificação de risco emergência outubro 2023: Vermelho 23, Laranja 760, Amarelo 2051, Verde 2960, Azul 32, Incompatível 262. Perda de medicamentos por validade: valor financeiro R$2.010,01 (janeiro 2023) e R$234,04 (fevereiro 2023). Glosas SIH zeradas em 2023. Taxa de readmissão hospitalar pelo mesmo CID em outubro 2023: 1.68% (meta <8%).",IMED,2023,10,mensal,,10,19
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\34_Relatorio_Producao\G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-Dez.23.pdf,G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-Dez.23,402,5873,129,129,-1,2435,19111,403,-1,20,HETRIN,95.88,-1,-1,-1,1.74,-1,-1,579,-1,3.93,94.84,-1,"Relatório de Produção Assistencial referente ao mês de dezembro de 2023. Contrato de Gestão 037/2019, 4º T.A. Total de procedimentos apresentados no SIH: 579 (referência nov-23). Acolhimento e Classificação de Risco: Emergência 19, Muito Urgente 895, Urgente 2.101, Pouco Urgente 2.591, Não Urgente 59, Situação Incompatível 165, Total 5.830. Saídas da UTI: Óbito 20, Alta 0, Transferência Externa 1, Transferência Interna 33, Total 54. SADT Interno total: 19.111. Resolução das Queixas: 50,00%. Atendimento por demanda: Espontânea 5.423, Regulada 450, Total 5.873.",IMED,2023,12,mensal,,25,20
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\34_Relatorio_Producao\G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-jan.24.pdf,G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-jan.24,436,6326,131,131,-1,2460,20459,390,-1,14,HETRIN,92.08,-1,-1,-1,1.54,-1,-1,714,-1,4.14,93.22,-1,"Indicador 06 (Glosas SIH-DATASUS) refere-se a dez-23 (0 procedimentos rejeitados de 714 apresentados). Total de saídas UTI: 53 (14 óbitos, 1 alta, 3 transferência externa, 35 transferência interna). SADT Interno total: 20.459 exames. SADT Externo realizado: 605. SADT Externo ofertado total: 313. Atendimento por demanda: 5.883 espontânea + 443 regulada = 6.326 total. Resolução das Queixas: 21.43%. Índice de Satisfação do Usuário: 92.08%.",IMED,2024,1,mensal,,22,19
2024,C:\OSS-Goias\documentos\IMED\HETRIN\2024\34_Relatorio_Producao\G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-mai.24.pdf,G.11-ITEM-RELATORIO-GERENCIAL-DE-PRODUCAO-H-mai.24,397,7177,130,130,-1,2321,19817,487,49,12,HETRIN,-1,-1,-1,-1,1.28,577,-1,-1,-1,4.22,97.67,1715,"Relatório referente ao 4º Termo Aditivo ao Contrato de Gestão 037/2019, mês de maio/2024. Total de saídas da UTI: 49 (óbito: 12, alta: 0, transferência externa: 2, transferência interna: 35). SADT Interno total: 19.817. SADT Externo realizado: 604. Atendimento por demanda: espontânea 6.526, regulada 651. Glosas SIH referentes a abril/2024: 0,00%. Índice de Intervalo de Substituição: 2,42 horas. Perda de medicamentos por validade expirada: 0,05% (R$192,47 de R$404.640,69). Razão de consultas ofertadas: 2 (3.286 ofertadas / 1.900 propostas). Documento elaborado em 07/06/2024 pela Diretora Geral Vânia Gomes Fernandes.",IMED,2024,5,mensal,,22,20
