_ano_pasta,_doc_path,_filename,data_assinatura,data_publicacao_doe,fonte_recurso,hospital,indicadores_qualidade_count,metas_fisicas_count,numero_aditivo,numero_contrato,objeto,observacoes,oss_gestora,partes.contratada_oss,partes.contratante,partes.secretaria_supervisora,penalidades_count,recursos_humanos_minimos_count,servicos_especialidades_count,tipo_documento,valor_anual,valor_mensal,valor_total,vigencia.data_fim,vigencia.data_inicio,vigencia.duracao_meses,vigencia.prorrogavel
2023,C:\OSS-Goias\documentos\IMED\HETRIN\2023\05_Contrato_Gestao_Aditivos\COMPETENCIAS-PREVISTAS-NO-CONTRATO-DE-GESTAO-HETRIN-2.pdf,COMPETENCIAS-PREVISTAS-NO-CONTRATO-DE-GESTAO-HETRIN-2,2019-08-25,,,HETRIN,0,0,,037/2019,"Gestão do Hospital Estadual Trindade - Walda Ferreira dos Santos (HETRIN) pelo IMED, com execução de atividades e serviços de saúde, conforme competências previstas no Contrato de Gestão nº 037/2019-SES/GO e seus termos aditivos (1º ao 4º).","Documento é uma compilação das competências previstas no Contrato de Gestão nº 037/2019-SES/GO (assinado em 25/08/2019) e de seu 1º Termo Aditivo (13/10/2020), 2º Termo Aditivo (25/03/2021), 3º Termo Aditivo (21/07/2022) e 4º Termo Aditivo (10/10/2023), elaborada pelo IMED para o Portal da Transparência, conforme fundamento legal: Art. 6º, §1º, I da Lei Estadual nº 18.025/2013 e Resolução Normativa nº 013/2017 TCE-GO. O 4º Termo Aditivo é referenciado apenas por link externo sem transcrição de cláusulas no documento. O Estatuto Social do IMED foi constituído em 29/08/2013 com última atualização em 16/10/2023.",IMED,"IMED – Instituto de Medicina, Estudos e Desenvolvimento",Estado de Goiás,Secretaria de Estado da Saúde de Goiás (SES/GO),3,0,15,outro,,,,,2019-08-25,,False
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL.pdf,Competências previstas no Contrato de Gestão HUGOL,,,SUS,HUGOL,2,6,,003/2014 SES/GO,"Descrição das competências e obrigações da CONTRATADA (AGIR) previstas no Contrato de Gestão nº 003/2014 SES/GO para gerenciamento, operacionalização e execução das ações e serviços de saúde do Hospital Estadual de Urgências Governador Otávio Lage de Siqueira - HUGOL","Documento trata-se de publicação das competências previstas no Contrato de Gestão nº 003/2014 SES/GO, elaborado pela Superintendência Executiva da AGIR em 15/03/2023. Não é o contrato original nem um aditivo, mas um extrato das obrigações contratuais. A vigência do contrato original iniciou-se em 15/07/2014. O documento menciona obrigações de transparência (Cláusula Décima Sexta) e diversas obrigações operacionais da CONTRATADA.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde - AGIR",Estado de Goiás / Secretaria de Estado da Saúde de Goiás - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,0,1,7,outro,,,,,2014-07-15,,False
2023,C:\OSS-Goias\documentos\AGIR\HUGOL\2023\05_Contrato_Gestao_Aditivos\Competências previstas no Contrato de Gestão HUGOL_10º Aditivo.pdf,Competências previstas no Contrato de Gestão HUGOL_10º Aditivo,,,SUS,HUGOL,4,0,10,003/2014,"Documento de competências previstas no Contrato de Gestão nº 003/2014 SES/GO, descrevendo as obrigações e responsabilidades da AGIR (Parceiro Privado) no gerenciamento, operacionalização e execução das ações e serviços de saúde do Hospital Estadual de Urgências Governador Otávio Lage de Siqueira - HUGOL, conforme vigência do 10º Termo Aditivo iniciada em 15/07/2022.","Este documento é um extrato das competências previstas no Contrato de Gestão nº 003/2014 SES/GO e seus aditivos, publicado pela Superintendência Executiva da AGIR em 25/01/2023. O contrato original teve início de vigência em 15/07/2014 e o 10º Termo Aditivo teve início de vigência em 15/07/2022. O documento não é o contrato original nem um termo aditivo, mas sim uma compilação das cláusulas de obrigações e especificações técnicas aplicáveis ao 10º Termo Aditivo.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde – AGIR",Estado de Goiás / Secretaria de Estado da Saúde de Goiás (SES/GO),Secretaria de Estado da Saúde de Goiás (SES/GO),2,4,11,outro,,,,,2022-07-15,,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 1° Aditivo.pdf,Contrato 002 - 1° Aditivo,,,SUS,HUAPA,1,6,1,002/2013-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA, com obrigações da contratada referentes à organização, administração e gerenciamento da Unidade, atendimento exclusivo aos usuários do SUS, cumprimento de metas pactuadas e indicadores de desempenho e qualidade.","Documento apresenta apenas as competências previstas no 1º Termo Aditivo extraídas na íntegra, sem apresentar valor financeiro explícito, data de assinatura ou quadro detalhado de metas físicas quantitativas. A contratada pode prestar serviços ambulatoriais e hospitalares excedentes às metas pactuadas, objeto de faturamento complementar via administrativa pela CONTRATANTE, com base na tabela SUS e no Sistema Estadual de Regulação.",IGH,Instituto de Gestão e Humanização - IGH,Secretaria de Estado da Saúde de Goiás - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,0,1,5,termo_aditivo,,,,2015-07-03,2014-07-04,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002 - 2° Aditivo.pdf,Contrato 002 - 2° Aditivo,,,SUS,HUAPA,1,6,2,002/2013-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA pelo Instituto de Gestão e Humanização - IGH, com definição das obrigações das partes, metas de desempenho e indicadores de qualidade para o período de vigência do 2° Termo Aditivo.","Documento apresenta as competências previstas no 2° Termo Aditivo do Contrato de Gestão n° 002/2013-SES/GO, extraídas na íntegra conforme exigências da Lei Estadual n° 18.025/2013, Resolução Normativa nº 013/2017 TCE-GO e Metodologia de Avaliação do Portal Transparência CGE 2ª Edição 2021. O documento não contém valores financeiros explícitos nem data de assinatura.",IGH,Instituto de Gestão e Humanização - IGH,Secretaria de Estado da Saúde de Goiás - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,0,1,5,termo_aditivo,,,,2016-07-03,2015-07-04,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 002.pdf,Contrato 002,,,SUS,HUAPA,2,6,,002/2013-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA pelo Instituto de Gestão e Humanização – IGH, com organização, administração e gerenciamento da Unidade, por meio do desenvolvimento de técnicas modernas e adequadas, manutenção física e provimento de insumos e medicamentos, atendendo exclusivamente usuários do SUS.","O documento apresentado é uma compilação das competências previstas no Contrato de Gestão nº 002/2013-SES/GO, extraídas na íntegra pelo IGH/HUAPA, cumprindo obrigações de transparência previstas na Lei Estadual nº 18.025/2013, Resolução Normativa nº 013/2017 TCE-GO e Metodologia de Avaliação do Portal Transparência CGE 2ª Edição 2021. Apenas as cláusulas de obrigações (Cláusula Terceira) foram reproduzidas no documento. Valores financeiros e metas físicas detalhadas não constam neste extrato.",IGH,Instituto de Gestão e Humanização – IGH,Estado de Goiás / Secretaria de Estado da Saúde - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,2,1,6,contrato_gestao_inicial,,,,,2013-07-08,,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 090.pdf,Contrato 090,,,SUS,HUAPA,0,0,,090/2016-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA, por meio da organização, administração e gerenciamento da Unidade, com desenvolvimento de técnicas modernas e adequadas para a estrutura funcional e manutenção física da Unidade e de seus equipamentos, além do provimento dos insumos e medicamentos necessários ao seu pleno funcionamento, atendendo exclusivamente usuários do SUS.","O documento apresentado é uma extração das competências previstas na Cláusula Terceira (Das Obrigações) do Contrato de Gestão nº 090/2016-SES/GO, publicado conforme Art. 6º, §1º, I da Lei Estadual nº 18.025/2013, Item 21 do Anexo II da Resolução Normativa nº 013/2017 TCE-GO e Item 3.2.5 da Metodologia de Avaliação do Portal Transparência CGE 2ª Edição - 2021. Não constam valores financeiros, metas físicas ou quadro de recursos humanos neste trecho do documento. A OSS foi contratada via Dispensa de Licitação nº 063/2016.",IGH,Instituto de Gestão e Humanização - IGH,Estado de Goiás - Secretaria de Estado da Saúde (SES/GO),Secretaria de Estado da Saúde de Goiás - SES/GO,0,0,4,contrato_gestao_inicial,,,,,2016-05-29,,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 1° Aditivo.pdf,Contrato 096 - 1° Aditivo,,,,HUAPA,0,0,1,096/2016-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA pelo Instituto de Gestão e Humanização - IGH, com execução de atividades e serviços descritos no Edital de Chamamento e na Proposta Técnica, cumprindo metas e prazos previstos no Contrato de Gestão nº 096/2016-SES/GO.","Documento apresenta apenas as competências previstas (Cláusula Segunda - Das Obrigações e Responsabilidades do Parceiro Privado) do 1º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO. Não constam valores financeiros, metas físicas, indicadores de qualidade ou quadro de recursos humanos mínimos neste trecho extraído. O documento foi disponibilizado pelo IGH em cumprimento ao Art. 6º, §1º, I da Lei Estadual nº 18.025/2013, Item 21 do Anexo II da Resolução Normativa nº 013/2017 TCE-GO e Item 3.2.5 da Metodologia de Avaliação do Portal Transparência CGE 2ª Edição - 2021.",IGH,Instituto de Gestão e Humanização - IGH,Estado de Goiás - Secretaria de Estado da Saúde (SES/GO),Secretaria de Estado da Saúde de Goiás (SES/GO),1,0,0,termo_aditivo,,,,2017-11-24,2016-11-25,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 2° Aditivo.pdf,Contrato 096 - 2° Aditivo,,,SUS,HUAPA,0,0,2,096/2016-SES/GO,"Gestão e operacionalização do Hospital de Urgências de Aparecida de Goiânia - HUAPA, com especificações técnicas e descritivo de serviços contratados, incluindo obrigações do parceiro privado quanto a atendimento SUS, sistemas de informação, equipe médica, comissões clínicas, gerenciamento de equipamentos e transplantes.","Documento apresentado como extrato das competências previstas no 2º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO, extraídas na íntegra conforme exigências do Art. 6º, §1º, I da Lei Estadual nº 18.025/2013, Item 21 do Anexo II da Resolução Normativa nº 013/2017 TCE-GO e Item 3.2.5 da Metodologia de Avaliação do Portal Transparência CGE 2ª Edição 2021. O documento corresponde apenas ao Anexo Técnico I (Especificações Técnicas e Descritivo de Serviços), páginas 6 a 11 de 24 do aditivo original.",IGH,Instituto de Gestão e Humanização - IGH,Estado de Goiás - Secretaria de Estado da Saúde de Goiás (SES/GO),Secretaria de Estado da Saúde de Goiás - SES/GO,0,1,9,termo_aditivo,,,,2018-11-24,2017-11-25,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 3° Aditivo.pdf,Contrato 096 - 3° Aditivo,,,,HUAPA,2,0,3,096/2016-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA, com especificações técnicas e descritivo de serviços para execução contratual na área da saúde, definindo premissas técnicas de execução e metas quantitativas.","Documento apresentado como extrato das competências previstas no 3º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO. Contém Anexo Técnico I com Especificações Técnicas e Descritivo de Serviços. O documento não apresenta valor financeiro nem cláusulas de penalidade explícitas neste trecho. Referência às Comissões Clínicas obrigatórias: Análise e Revisão de Prontuários Médicos, Verificação de Óbitos, Ética Médica e Ética de Enfermagem, Controle de Infecção Hospitalar, Ensino e Pesquisa por Comitê de Ética e Pesquisa, Transplantes (CIHDOTT), CIPA e SESMT.",IGH,Instituto de Gestão e Humanização - IGH,Estado de Goiás - Secretaria de Estado da Saúde (SES/GO),Secretaria de Estado da Saúde de Goiás - SES/GO,0,3,6,termo_aditivo,,,,2019-11-24,2018-11-25,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 4° Aditivo.pdf,Contrato 096 - 4° Aditivo,,,SUS,HUAPA,0,0,4,096/2016-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA, compreendendo assistência hospitalar, atendimento às urgências hospitalares, atendimento ambulatorial e serviços de apoio diagnóstico e terapêutico, conforme especificações técnicas e descritivo de serviços do Anexo Técnico I.","Documento apresentado como extrato das competências previstas no 4º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO, com vigência de 25/11/2019 a 24/05/2020. O documento é composto pelo Anexo Técnico I (Especificações Técnicas e Descritivo de Serviços). Não constam valores financeiros, quadro de recursos humanos mínimos, indicadores de qualidade com metas numéricas ou cláusulas de penalidade neste documento. O hospital é denominado Hospital Estadual de Urgências de Aparecida de Goiânia Caio Louzada - HUAPA.",IGH,Instituto de Gestão e Humanização - IGH,Estado de Goiás - Secretaria de Estado da Saúde (SES/GO),Secretaria de Estado da Saúde de Goiás (SES/GO),0,0,14,termo_aditivo,,,,2020-05-24,2019-11-25,6,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 5° Aditivo.pdf,Contrato 096 - 5° Aditivo,,,SUS,HUAPA,0,4,5,096/2016-SES/GO,"Prestação de serviços de gestão hospitalar pelo IGH no Hospital de Urgências de Aparecida de Goiânia (HUAPA), incluindo serviços de imagem totalmente digital (radiodiagnóstico, ressonância magnética, tomografia computadorizada, mamografia e ultrassonografia), assistência hospitalar de urgência/emergência, atendimento ambulatorial e serviços de apoio diagnóstico terapêutico (SADT).","O presente documento é uma extração das competências previstas no 5º Termo Aditivo do Contrato de Gestão nº 096/2016-SES/GO, publicado em conformidade com o Art. 6º, §1º, I da Lei Estadual nº 18.025/2013, Item 21 do Anexo II da Resolução Normativa nº 013/2017 TCE-GO e Item 3.2.5 da Metodologia de Avaliação do Portal Transparência CGE 2ª Edição 2021. O Anexo Técnico VI trata especificamente dos serviços de imagem digital com característica temporária, em razão da transição do gerenciamento das atividades de imagem para a própria OSS. O Anexo Técnico I detalha as especificações técnicas e descritivo de serviços gerais do contrato de gestão. A data de assinatura do aditivo não está explicitamente indicada no documento.",IGH,Instituto de Gestão e Humanização - IGH,Estado de Goiás - Secretaria de Estado da Saúde (SES/GO),Secretaria de Estado da Saúde de Goiás (SES/GO),0,3,18,termo_aditivo,,,,2020-05-24,2020-02-01,,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 6° Aditivo.pdf,Contrato 096 - 6° Aditivo,,,SUS,HUAPA,9,0,6,096/2016-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA, com especificações técnicas e descritivo de serviços para execução contratual na área da saúde, incluindo metas quantitativas e qualitativas para o período de vigência do 6º Termo Aditivo.","O documento apresentado é o Anexo Técnico I (Especificações Técnicas e Descritivo de Serviços) extraído na íntegra do 6º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO, com vigência de 25/05/2020 a 24/05/2021. Não constam no documento valores financeiros, metas físicas quantitativas, data de assinatura nem data de publicação no DOE. O hospital é identificado como HUAPA - Hospital Estadual de Urgências de Aparecida de Goiânia Caio Louzada. A OSS gestora é o IGH - Instituto de Gestão e Humanização.",IGH,Instituto de Gestão e Humanização - IGH,Secretaria de Estado da Saúde de Goiás - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,1,4,10,termo_aditivo,,,,2021-05-24,2020-05-25,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 7° Aditivo.pdf,Contrato 096 - 7° Aditivo,,,SUS,HUAPA,0,0,7,096/2016-SES/GO,"Gestão do Hospital de Urgências de Aparecida de Goiânia - HUAPA, com especificações técnicas de execução contratual na área da saúde, metas de produção e indicadores de qualidade/desempenho para o período de vigência do 7º Termo Aditivo.","Documento corresponde ao Anexo I - Especificações Técnicas/2021 - GERAT-18352, parte integrante do 7º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO. O documento transcrito contém apenas as especificações técnicas e descritivo de serviços (Segmentos I e parte do II), não apresentando tabelas de metas físicas de produção nem indicadores e metas de qualidade/desempenho com valores numéricos explícitos neste trecho. Vigência: 25/05/2021 a 24/05/2022.",IGH,Instituto de Gestão e Humanização - IGH,Secretaria de Estado da Saúde de Goiás - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,1,0,15,termo_aditivo,,,,2022-05-24,2021-05-25,12,False
2023,C:\OSS-Goias\documentos\IGH\HEAPA\2023\05_Contrato_Gestao_Aditivos\Contrato 096 - 8° Aditivo.pdf,Contrato 096 - 8° Aditivo,,,SUS,HEAPA,0,0,8,096/2016-SES/GO,"Detalhamento das competências e especificações técnicas previstas no 8º Termo Aditivo ao Contrato de Gestão nº 096/2016-SES/GO, referentes à gestão do Hospital Estadual de Aparecida de Goiânia - HEAPA, incluindo especificações técnicas de execução contratual na área da saúde, metas de produção e indicadores de qualidade/desempenho.","Documento apresenta apenas o Anexo nº I - Especificações Técnicas/2021 (GERAT-18352) do 8º Termo Aditivo, com vigência de 25/05/2022 a 21/09/2022. Não constam valores financeiros, metas físicas quantitativas nem indicadores de qualidade com metas numéricas neste trecho do documento. O documento referencia que há seções de Metas de Produção (II) e Indicadores e Metas de Qualidade/Desempenho (III), mas essas seções não estão presentes no arquivo.",IGH,Instituto de Gestão e Humanização - IGH,Secretaria de Estado da Saúde de Goiás - SES/GO,Secretaria de Estado da Saúde de Goiás - SES/GO,1,0,11,termo_aditivo,,,,2022-09-21,2022-05-25,,False
